Nombre;Valor
tLoad29;<sin valor>
tLoad27;<sin valor>
tLoad19;<sin valor>
tLoad25;<sin valor>
tLoad31;<sin valor>
tLoad9;<sin valor>
tLoad17;<sin valor>
tLoad23;<sin valor>
tLoad7;<sin valor>
tLoad15;<sin valor>
tLoad21;<sin valor>
tLoad5;<sin valor>
tLoad13;<sin valor>
tLoad3;<sin valor>
tLoad11;<sin valor>
tLoad1;<sin valor>
