Nombre;Valor
bAlcanceDes2;False
bLuminaria;False
bMechUnitIsNotMovingF_Pos;False
bMoverBrazosF_Pos;False
bMoverBrazos;False
bCargaUtil;True
bWobj_cnv1;False
bHerramienta2;False
bMovBrazo;False
bMechUnitIsNotMovingF_Neg;False
bMoverBrazosF_Neg;False
bHerramienta4;True
bAlcanceDes1;False
bEnCiclo;False
bPisadorOn;False
bCicloContinuo;True
bHerramienta1;False
bMechUnitIsNotMoving;True
bCamaraCinta;True
bHerramienta3;False
bMechUnitIsNotMovingM;True
bMoverBrazosM;False
bOffsetM2;False
