Nombre;Valor
nFueraPosCnvM1;1
nFueraAntCnvM1;1
nFueraPosMesaM1;0
nFueraAntMesaM1;1
nOrientacionCogidaMem1;0
nOffPosDejadaM1;60
nOffPosDejadaAuxM1;30
nOffDejadaAuxM1;30
nOffAntDejadaM1;60
nOffPosCogidaM1;60
nOffPosCogidaAuxM1;30
nOffCogidaAuxM1;30
nOffAntCogidaM1;60
nTmpAntSopCajaM1;0
nTmpPulsoSopladoM1;0.5
nTmpPosSopVentosaM1;0
nTmpPosDejadaM1;0.1
nTmpAntDejadaM1;0
nTmpPosVacCajaM1;0
nTmpPosCogida2M1;0
nTmpPosCogidaM1;0
nTmpAntCogidaM1;0
nX_LargoM1;480
nY_AnchoM1;350
nZ_AltoM1;16
