Nombre;Valor
bCogidaAuxM1;<sin valor>
bDejadaAuxM1;<sin valor>
bMem1;<sin valor>
bOmitir_pAntCogidaMem1;<sin valor>
bPosDejadaAuxM1;<sin valor>
bPosCogidaAuxM1;<sin valor>
bSimetricaM1;<sin valor>
bVentAnilloM1;<sin valor>
bVentCortoM1;<sin valor>
bVentLargoM1;<sin valor>
bVentAux2M1;<sin valor>
bVentAux1M1;<sin valor>
