Nombre;Valor
bOmitir_pAntCogidaMem2;<sin valor>
bMem2;<sin valor>
bPosDejadaAuxM2;<sin valor>
bDejadaAuxM2;<sin valor>
bPosCogidaAuxM2;<sin valor>
bCogidaAuxM2;<sin valor>
bVentAnilloM2;<sin valor>
bVentCortoM2;<sin valor>
bVentLargoM2;<sin valor>
bVentAux2M2;<sin valor>
bVentAux1M2;<sin valor>
bSimetricaM2;<sin valor>
