Nombre;Valor
bFueraAntMesaAux;<sin valor>
bInc_ColisionCogida;<sin valor>
bAtaqueAproxDejada;<sin valor>
bTestAcc2;<sin valor>
bEvitaCam2D;<sin valor>
bTestAcc1;<sin valor>
bWarnCor;<sin valor>
