Nombre;Valor
bOmitir_pAntCogidaMem2;False
bMem2;False
bPosDejadaAuxM2;True
bDejadaAuxM2;True
bPosCogidaAuxM2;True
bCogidaAuxM2;True
bVentAnilloM2;False
bVentCortoM2;False
bVentLargoM2;False
bVentAux2M2;True
bVentAux1M2;True
bSimetricaM2;True
